57693-77-3	25	5.42E+07
76-75-5	25	2.69E+05
57-43-2	25	2.08E+04
76-74-4	25	1.85E+04
115-58-2	25	8.34E+03
28406-15-7	23	1.05E+05
23103-98-2	25	4.90E+03
18794-78-0	25	8.73E+06
65016-61-7	25	9.71E+06
2	25	6.70E+06
2	25	7.45E+06
2	25	5.14E+06
2	25	5.72E+06
2	25	3.95E+06
2	25	4.39E+06
2	25	9.21E+06
2	25	9.71E+06
2	25	1.02E+07
2	25	1.02E+07
2	25	1.08E+07
2	25	1.14E+07
23947-60-6	20	5.81E+04
5221-53-4	25	9.68E+03
4291-99-0	25	5.61E+07
2243-98-3	25	1.01E+07
60212-29-5	25	1.13E+07
60212-30-8	25	1.35E+07
60212-31-9	25	1.23E+07
2294-72-6	25	1.20E+07
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
2	25	5.36E+06
29022-31-9	25	5.36E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
2	25	8.01E+06
37689-18-2	25	5.17E+07
2958-76-1	25	2.08E+08
580-48-3	20	1.59E+06
73632-77-6	23	3.27E+04
29232-93-7	20	5.52E+05
13452-85-2	25	3.38E+05
16269-02-6	25	4.26E+04
41492-69-7	25	9.76E+05
2463-77-6	25	4.12E+05
1337-83-3	25	3.22E+05
2	25	4.12E+05
2	25	4.12E+05
2	25	4.12E+05
2	25	4.12E+05
2	25	4.12E+05
58296-81-4	25	4.12E+05
143-14-6	25	4.12E+05
112-45-8	25	4.12E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	2.11E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	1.08E+05
2	25	7.01E+04
2	25	7.01E+04
2	25	7.01E+04
2	25	7.01E+04
2	25	7.01E+04
2	25	7.01E+04
2	25	7.01E+04
2	25	7.01E+04
116836-30-7	25	3.93E+04
37973-84-5	25	4.25E+04
112-38-9	30	1.39E+05
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	4.11E+04
2	25	2.41E+04
2	25	2.41E+04
2	25	2.41E+04
2	25	2.41E+04
2	25	2.41E+04
2	25	3.04E+04
2	25	3.04E+04
2	25	3.04E+04
2	25	3.04E+04
2	25	3.04E+04
2	25	3.04E+04
2	25	3.04E+04
2	25	3.04E+04
35154-45-1	25	4.51E+03
103-11-7	23	1.02E+05
1599824	25	1.03E+06
4230-97-1	25	4.88E+05
2499-59-4	25	1.03E+06
105-85-1	25	1.03E+06
53398-85-9	25	1.03E+06
35852-46-1	25	1.03E+06
29590-42-9	25	1.03E+06
760-55-4	25	2.16E+03
2941-45-9	25	1.58E+03
1852-04-6	21	2.36E+03
96884-73-0	25	6.00E+04
2	25	1.29E+05
2	25	2.81E+07
66142-59-4	25	2.81E+07
66142-60-7	25	2.81E+07
7766-50-9	25	2.88E+07
2	25	2.96E+07
2	25	3.03E+07
2	25	3.11E+07
2	25	3.19E+07
2	25	3.27E+07
2	25	3.36E+07
2	25	3.44E+07
2	25	3.53E+07
2	25	3.62E+07
2	25	3.81E+07
2	25	3.91E+07
2	25	4.01E+07
2	25	4.11E+07
2	25	4.22E+07
2	25	4.32E+07
2	25	4.44E+07
2	25	4.55E+07
2	25	4.67E+07
2	25	4.79E+07
2	25	4.91E+07
341259	30	2.78E+05
2	25	3.37E+07
66172-73-4	25	3.37E+07
66142-61-8	25	3.37E+07
2	25	3.54E+07
2	25	3.63E+07
2	25	3.73E+07
2	25	3.82E+07
2	25	3.92E+07
2	25	4.02E+07
2	25	4.12E+07
2	25	4.23E+07
2	25	4.34E+07
2	25	4.45E+07
2	25	4.56E+07
2	25	4.68E+07
2	25	4.80E+07
2	25	4.92E+07
2	25	5.05E+07
2	25	5.18E+07
2	25	5.31E+07
2	25	5.45E+07
2	25	5.59E+07
2	25	5.73E+07
2	25	5.88E+07
125833	25	9.02E+05
1134-23-2	22	1.41E+05
2	20	2.99E+04
3004-70-4	20	1.33E+05
841-06-5	20	4.71E+04
4147-51-7	20	8.86E+05
22936-75-0	20	2.84E+05
2	26	2.64E+06
125867-94-9	25	5.14E+03
2	25	1.30E+05
4457-00-5	25	2.67E+08
4292-92-6	25	1.24E+08
54105-76-9	25	8.15E+07
821-95-4	25	1.11E+08
2	25	1.20E+08
821-96-5	25	1.35E+08
693-61-8	25	1.10E+08
60669-40-1	25	1.17E+08
2	25	1.11E+08
821-98-7	25	1.11E+08
693-62-9	25	1.13E+08
2	25	1.51E+08
764-96-5	25	1.09E+08
764-97-6	25	1.07E+08
13151-27-4	25	9.91E+07
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	6.74E+07
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
2	25	1.01E+08
62168-28-9	25	9.49E+05
2	25	9.82E+05
2	25	1.02E+06
2	25	1.05E+06
2	25	1.09E+06
2	25	1.13E+06
2	25	1.17E+06
2	25	1.21E+06
2	25	1.25E+06
16696-65-4	25	1.30E+06
2	25	6.72E+05
2	25	6.95E+05
2	25	7.20E+05
2	25	7.45E+05
2	25	7.71E+05
2	25	7.99E+05
2	25	8.27E+05
2	25	8.56E+05
2	25	8.86E+05
822-01-5	25	1.27E+07
2	25	1.33E+07
2	25	1.40E+07
2	25	1.47E+07
2	25	1.55E+07
2	25	1.63E+07
2	25	1.72E+07
2	25	1.80E+07
2	25	1.90E+07
2	25	2.00E+07
2	25	2.10E+07
2	25	7.63E+06
2	25	8.02E+06
2	25	8.44E+06
2	25	8.88E+06
2	25	9.34E+06
2	25	9.82E+06
2	25	1.03E+07
2	25	1.09E+07
2	25	1.14E+07
84466-85-3	25	2.38E+04
2163-69-1	20	9.17E+03
16268-75-0	25	1.86E+05
112-44-7	25	4.02E+05
19009-56-4	25	3.90E+05
77772-07-7	25	3.90E+05
2	25	3.90E+05
2	25	3.90E+05
2	25	3.90E+05
2	25	3.90E+05
2	25	3.90E+05
2	25	3.90E+05
2	25	3.38E+05
2	25	3.38E+05
2	25	3.38E+05
2	25	3.38E+05
2	25	3.38E+05
2	25	3.38E+05
2	25	3.38E+05
112-12-9	25	1.88E+05
2216-87-7	25	1.79E+05
14476-37-0	25	2.76E+05
33083-83-9	25	1.79E+05
927-49-1	25	1.90E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
5463-82-1	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
6628-25-7	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
2	25	1.05E+05
37617-03-1	25	9.36E+04
2	25	9.36E+04
2	25	9.36E+04
2	25	9.36E+04
2	25	9.36E+04
95008-95-0	25	9.36E+04
95008-94-9	25	9.36E+04
112-46-9	25	9.36E+04
112-43-6	25	8.66E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
2	25	5.58E+04
22381-86-8	25	7.61E+04
112-37-8	25	1.19E+05
24323-23-7	25	7.32E+04
60308-82-9	25	7.32E+04
2	25	7.32E+04
2	25	7.32E+04
53696-14-3	25	7.32E+04
2	25	7.32E+04
5601-60-5	25	7.32E+04
2	25	7.32E+04
14250-75-0	25	5.16E+04
2	25	5.16E+04
2	25	5.16E+04
2	25	5.16E+04
2	25	5.16E+04
2	25	5.16E+04
2	25	5.16E+04
14276-84-7	25	6.14E+04
2	25	6.14E+04
2	25	6.14E+04
2	25	6.14E+04
2	25	6.14E+04
2	25	6.14E+04
5451-52-5	25	2.63E+06
2	25	1.45E+06
2	25	1.45E+06
2	25	1.45E+06
2	25	1.45E+06
2	25	1.45E+06
2	25	1.45E+06
2	25	1.45E+06
2	25	1.45E+06
2	25	7.94E+05
2	25	7.94E+05
2	25	7.94E+05
2	25	7.94E+05
2	25	7.94E+05
2	25	7.94E+05
2	25	7.94E+05
2	25	1.01E+06
2	25	1.01E+06
2	25	1.01E+06
2	25	1.01E+06
2	25	1.01E+06
2	25	1.01E+06
2	25	1.01E+06
143-13-5	25	4.11E+05
14936-66-4	25	3.05E+05
2	25	3.05E+05
2	25	3.05E+05
2	25	3.05E+05
2	25	3.05E+05
2	25	3.05E+05
40379-24-6	25	6.20E+04
2	25	2.26E+05
2	25	2.26E+05
2	25	2.26E+05
2	25	2.26E+05
2	25	2.26E+05
2	25	2.26E+05
58430-94-7	25	1.68E+05
60826-15-5	25	8.95E+05
2	25	3.87E+05
2	25	3.87E+05
2	25	3.87E+05
2	25	3.87E+05
2	25	3.87E+05
142-60-9	25	9.79E+05
2	25	5.38E+05
2	25	5.38E+05
2	25	5.38E+05
2	25	5.38E+05
2	25	5.38E+05
2	25	5.38E+05
2	25	2.96E+05
2	25	2.96E+05
2	25	2.96E+05
2	25	2.96E+05
2	25	2.96E+05
2	25	3.76E+05
2	25	3.76E+05
2	25	3.76E+05
2	25	3.76E+05
2	25	3.76E+05
5870-93-9	25	3.89E+04
2	25	5.22E+05
2	25	5.22E+05
2	25	5.22E+05
2	25	5.22E+05
2	25	5.22E+05
2	25	2.87E+05
2	25	2.87E+05
2	25	2.87E+05
2	25	2.87E+05
2	25	3.65E+05
2	25	3.65E+05
2	25	3.65E+05
2	25	3.65E+05
2349-13-5	25	5.22E+05
2	25	2.87E+05
2	25	2.87E+05
2	25	2.87E+05
2	25	2.87E+05
2	25	2.87E+05
2	25	1.58E+05
2	25	1.58E+05
2	25	1.58E+05
2	25	1.58E+05
2	25	2.00E+05
2	25	2.00E+05
2	25	2.00E+05
2	25	2.00E+05
1117-59-5	25	9.68E+05
7150-92-7	25	5.32E+05
2	25	5.32E+05
2	25	5.32E+05
2	25	5.32E+05
2	25	2.92E+05
2	25	2.92E+05
2	25	2.92E+05
2	25	3.71E+05
2	25	3.71E+05
2	25	3.71E+05
10032-13-0	25	4.92E+05
2	25	2.92E+05
2	25	2.92E+05
2	25	2.92E+05
2	25	2.92E+05
2	25	1.61E+05
2	25	1.61E+05
2	25	1.61E+05
2	25	2.04E+05
2	25	2.04E+05
2	25	2.04E+05
10032-15-2	25	2.47E+05
2	25	2.92E+05
2	25	2.92E+05
2	25	2.92E+05
2	25	2.92E+05
2	25	1.61E+05
2	25	1.61E+05
2	25	1.61E+05
2	25	2.04E+05
2	25	2.04E+05
2	25	2.04E+05
5434-57-1	25	2.92E+05
2	25	1.61E+05
2	25	1.61E+05
2	25	1.61E+05
2	25	1.61E+05
2	25	8.83E+04
2	25	8.83E+04
2	25	8.83E+04
2	25	1.12E+05
2	25	1.12E+05
2	25	1.12E+05
540-07-8	25	9.50E+05
2198-61-0	25	9.22E+05
5454-28-4	25	9.49E+05
7779-80-8	25	3.24E+05
624-13-5	25	9.73E+05
5458-59-3	25	8.21E+05
123-29-5	25	3.51E+05
110-42-9	20	2.35E+06
2	20	5.28E+02
5464-71-1	25	1.40E+04
5660-52-6	25	4.08E+03
14144-48-0	25	1.41E+04
14144-37-7	25	3.74E+04
143458-55-3	25	2.11E+02
693-67-4	25	5.93E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	3.57E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
2	25	2.15E+07
209347	25	4.04E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	2.44E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
2	25	1.47E+07
506-05-8	25	8.74E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	5.83E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
2	25	3.88E+06
4282-44-4	25	9.60E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	5.84E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
2	25	3.52E+07
14045-26-2	25	1.27E+04
1985099	25	1.75E+04
2	22	2.68E+05
2432-99-7	20	2.80E+04
1120-21-4	25	2.44E+09
6975-98-0	25	6.43E+08
13151-34-3	25	6.74E+08
2847-72-5	25	5.97E+08
13151-35-4	25	5.36E+08
17302-14-6	25	3.79E+08
359554	25	5.36E+08
17302-24-8	25	3.38E+08
17302-27-1	25	3.58E+08
17302-28-2	25	3.58E+08
17302-29-3	25	3.79E+08
17302-30-6	25	4.51E+08
17302-15-7	25	4.25E+08
17302-22-6	25	5.06E+08
17302-25-9	25	3.79E+08
17302-31-7	25	4.25E+08
17302-32-8	25	4.77E+08
17302-18-0	25	3.38E+08
17302-23-7	25	4.25E+08
17302-26-0	25	3.58E+08
6414-96-6	25	3.19E+08
62016-26-6	25	3.58E+08
18932-14-4	25	2.32E+08
62016-27-7	25	2.26E+08
62016-28-8	25	2.68E+08
62016-29-9	25	2.13E+08
62016-30-2	25	4.25E+08
62016-31-3	25	3.79E+08
62016-32-4	25	3.19E+08
62016-33-5	25	3.79E+08
62016-34-6	25	3.58E+08
62016-35-7	25	2.26E+08
62016-36-8	25	3.01E+08
62016-37-9	25	2.68E+08
62016-38-0	25	2.26E+08
62016-39-1	25	2.39E+08
62016-14-2	25	3.38E+08
54166-32-4	25	3.01E+08
62016-40-4	25	4.25E+08
62016-41-5	25	2.68E+08
62016-42-6	25	3.19E+08
62016-43-7	25	4.02E+08
62016-44-8	25	4.02E+08
62016-45-9	25	3.58E+08
61868-94-8	25	2.13E+08
61868-95-9	25	3.79E+08
61868-40-4	25	3.79E+08
61868-41-5	25	3.01E+08
61868-42-6	25	2.68E+08
61868-43-7	25	2.13E+08
61868-44-8	25	2.13E+08
61868-45-9	25	2.01E+08
61868-46-0	25	1.36E+08
61868-47-1	25	1.69E+08
61868-48-2	25	2.01E+08
40117-45-1	25	1.43E+08
61868-49-3	25	4.25E+08
61868-50-6	25	3.01E+08
61868-51-7	25	2.84E+08
61868-52-8	25	3.38E+08
61868-53-9	25	3.58E+08
61868-54-0	25	2.68E+08
61868-55-1	25	2.39E+08
52670-32-3	25	2.84E+08
61868-56-2	25	2.68E+08
61868-57-3	25	1.51E+08
61868-58-4	25	3.01E+08
61868-59-5	25	4.77E+08
61868-60-8	25	4.02E+08
61868-61-9	25	3.79E+08
61868-62-0	25	5.06E+08
61868-85-7	25	4.77E+08
61868-86-8	25	2.19E+08
61868-87-9	25	5.36E+08
61868-88-0	25	2.68E+08
14739-73-2	25	1.69E+08
60302-23-0	25	3.01E+08
61868-89-1	25	5.67E+08
52670-33-4	25	4.02E+08
60302-27-4	25	8.49E+08
17302-11-3	25	6.01E+08
1465115	25	4.77E+08
17302-12-4	25	3.79E+08
17302-13-5	25	3.79E+08
62016-15-3	25	3.38E+08
62016-16-4	25	4.25E+08
62016-17-5	25	3.01E+08
62016-18-6	25	3.38E+08
62016-19-7	25	4.25E+08
17302-16-8	25	5.26E+08
62016-20-0	25	4.25E+08
62016-21-1	25	3.01E+08
62016-22-2	25	4.25E+08
62016-23-3	25	4.51E+08
17302-19-1	25	3.79E+08
62016-24-4	25	3.79E+08
62016-25-5	25	3.79E+08
60302-21-8	25	2.68E+08
61868-96-0	25	2.68E+08
61868-97-1	25	3.58E+08
17302-20-4	25	3.38E+08
6876-18-2	25	3.44E+08
61868-98-2	25	2.39E+08
61868-99-3	25	3.19E+08
61869-00-9	25	3.79E+08
17302-17-9	25	5.64E+08
61869-01-0	25	3.79E+08
61869-02-1	25	3.58E+08
17302-21-5	25	3.86E+08
61869-03-2	25	3.01E+08
62016-46-0	25	1.90E+08
62016-47-1	25	2.39E+08
61868-21-1	25	3.79E+08
61868-22-2	25	3.58E+08
61868-23-3	25	3.38E+08
61868-24-4	25	3.58E+08
61868-25-5	25	2.13E+08
61868-26-6	25	3.01E+08
61868-27-7	25	3.01E+08
61868-28-8	25	2.84E+08
61868-29-9	25	3.38E+08
61868-30-2	25	3.01E+08
61868-31-3	25	2.13E+08
61868-32-4	25	3.79E+08
61868-33-5	25	2.84E+08
61868-34-6	25	5.06E+08
61868-35-7	25	4.02E+08
61868-36-8	25	4.25E+08
61868-37-9	25	3.79E+08
61868-38-0	25	4.02E+08
61868-39-1	25	3.01E+08
61868-63-1	25	2.39E+08
61868-64-2	25	3.79E+08
61868-65-3	25	2.84E+08
61868-66-4	25	2.13E+08
61868-67-5	25	5.36E+08
61868-68-6	25	3.58E+08
61868-69-7	25	3.58E+08
61868-70-0	25	5.36E+08
61868-71-1	25	6.74E+08
61868-72-2	25	3.79E+08
61868-73-3	25	3.01E+08
61868-74-4	25	2.84E+08
61868-75-5	25	3.38E+08
61868-76-6	25	2.13E+08
61868-77-7	25	1.69E+08
61868-78-8	25	4.51E+08
61868-79-9	25	5.67E+08
61868-80-2	25	3.79E+08
61868-81-3	25	3.01E+08
61868-82-4	25	3.19E+08
61868-83-5	25	3.38E+08
61868-84-6	25	6.74E+08
61868-90-4	25	2.13E+08
61868-91-5	25	5.36E+08
60302-28-5	25	6.36E+08
61868-92-6	25	6.36E+08
61868-93-7	25	5.36E+08
2	25	3.79E+08
112-42-5	25	9.38E+05
1653-30-1	25	5.66E+05
113666-64-1	25	3.87E+05
1837022	25	4.18E+05
107494-37-1	25	4.18E+05
866512	25	4.18E+05
37493-70-2	25	4.18E+05
23708-56-7	25	3.87E+05
18675-24-6	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
51750-47-1	25	4.41E+05
2	25	1.81E+05
2	25	1.81E+05
2	25	1.81E+05
2	25	1.81E+05
2	25	1.81E+05
2	25	2.65E+05
2	25	2.65E+05
2	25	2.65E+05
2	25	2.65E+05
2	25	2.65E+05
2	25	2.65E+05
54322-29-1	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
2	25	4.41E+05
19780-96-2	25	5.65E+05
103-08-2	25	3.05E+05
7289-52-3	25	5.78E+04
2	25	2.90E+04
2	25	2.90E+04
2	25	2.90E+04
2	25	2.90E+04
2	25	4.24E+04
2	25	2.90E+04
2	25	2.90E+04
2	25	2.90E+04
2	25	2.90E+04
2	25	4.43E+04
2	25	3.25E+04
2	25	3.25E+04
2	25	3.25E+04
2	25	2.71E+04
2	25	2.44E+04
2	25	2.44E+04
2	25	2.44E+04
5332-52-5	25	3.18E+07
62155-02-6	25	1.86E+07
2	25	1.82E+07
2	25	1.77E+07
2	25	1.72E+07
2	25	1.68E+07
2	25	2.20E+07
2	25	2.14E+07
2	25	2.08E+07
2	25	2.03E+07
2	25	1.98E+07
2	25	1.92E+07
2	25	1.87E+07
2	25	1.83E+07
2	25	1.52E+07
2	25	1.48E+07
2	25	1.44E+07
2	25	1.40E+07
2	25	1.36E+07
2	25	1.33E+07
2	25	1.29E+07
2	25	1.26E+07
22438-39-7	25	8.15E+06
59973-08-9	25	7.73E+06
3698-93-9	25	7.34E+06
40813-84-1	25	6.96E+06
2	25	6.60E+06
2	25	4.80E+06
2	25	4.55E+06
2	25	4.32E+06
2	25	4.10E+06
2	25	3.89E+06
2	25	3.69E+06
2	25	3.49E+06
2	25	3.31E+06
2	25	3.14E+06
2	25	2.98E+06
2	25	5.81E+07
2	25	5.48E+07
2	25	5.18E+07
2	25	4.89E+07
2	25	4.61E+07
2	25	1.03E+08
2	25	9.75E+07
2	25	9.20E+07
2	25	8.69E+07
2	25	8.20E+07
7307-55-3	25	8.70E+04
10024-78-9	25	2.90E+04
17373-27-2	25	1.07E+05
26981-81-7	25	4.33E+04
102-83-0	25	8.30E+02
1163-19-5	25	2.13E+09
39001-02-0	25	2.12E+13
3268-87-9	25	3.41E+13
2051-24-3	25	4.27E+13
307-59-5	20	3.69E+09
67562-39-4	22.5	1.68E+13
35822-46-9	25	6.30E+12
58200-70-7	25	6.30E+12
53742-07-7	25	1.18E+12
40186-72-9	25	1.01E+12
52663-79-3	25	1.18E+12
52663-77-1	25	1.43E+12
27858-07-7	25	1.74E+09
70648-26-9	22.5	2.52E+12
57117-44-9	22.5	1.18E+12
39227-28-6	25	3.47E+12
57653-85-7	25	3.47E+12
19408-74-3	25	3.47E+12
39227-62-8	25	3.47E+12
64461-98-9	25	3.47E+12
31472-83-0	25	1.72E+11
35694-08-7	22	1.92E+11
